"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENTREZID","label","direction","neg_log10_padj"
"ENSG00000060971",519.744202175988,0.0939534300377726,0.121057379807507,0.77610658835643,0.437686053942308,0.653990511318253,"ACAA1","30","ACAA1","NS",0.184428552764445
"ENSG00000060982",2367.99200738511,0.021178223086712,0.0872140323966768,0.242830454053389,0.808136742616121,0.90724832961379,"BCAT1","586","BCAT1","NS",0.0422738227308025
"ENSG00000061273",2846.87248918074,0.585160860405764,0.0821542675420168,7.12270802130262,1.0582685497383e-12,3.04385179401332e-11,"HDAC7","51564","HDAC7","NS",10.5165764973053
"ENSG00000061337",66.8286406121191,-1.01633887800994,0.254984305775459,-3.98588797423846,6.72282274084247e-05,0.000566930722596655,"LZTS1","11178","LZTS1","DOWN",3.24647000747778
"ENSG00000061455",885.558298639881,-0.0225268296815326,0.130737773638298,-0.172305440536686,0.863197407393686,0.934214572577923,"PRDM6","93166","PRDM6","NS",0.0295533625451125
"ENSG00000061656",95.2054517001262,0.382908607930092,0.256230105074618,1.49439351718091,0.135072795007384,0.309179007950076,"SPAG4","6676","SPAG4","NS",0.509790000655828
"ENSG00000061676",5692.63107064086,0.254375496726333,0.0973215084401765,2.61376442682963,0.00895507575855565,0.0386423393887128,"NCKAP1","10787","NCKAP1","NS",1.4129365894808
"ENSG00000061794",572.457424668215,0.236776867447208,0.112183840348037,2.11061474373346,0.0348054393547948,0.113238790733616,"MRPS35","60488","MRPS35","NS",0.946004777072053
"ENSG00000061918",1635.62658449295,-0.0822645449592137,0.172369300333088,-0.477257520917267,0.633178755727812,0.804612146252586,"GUCY1B1","2983","GUCY1B1","NS",0.0944134156988141
"ENSG00000061936",805.48732794144,-0.096599556855535,0.0960481708217391,-1.00574072394173,0.314540307922026,0.537546179618366,"SFSWAP","6433","SFSWAP","NS",0.269584220357585
"ENSG00000061938",486.13565586667,-0.225752027526796,0.110710947286698,-2.03911205765576,0.0414388450816837,0.129270502439027,"TNK2","10188","TNK2","NS",0.888500563205021
"ENSG00000061987",1317.68418468462,-0.10600829139814,0.0910674241996327,-1.16406379481816,0.244398159577759,0.459367504635323,"MON2","23041","MON2","NS",0.337839729769446
"ENSG00000062194",1070.35993415379,-0.163612703028972,0.09257046779151,-1.76743951858886,0.0771546495827558,0.204840595820735,"GPBP1","65056","GPBP1","NS",0.688583969601549
"ENSG00000062282",16.9305780776479,-0.352428140741276,0.467358766808551,-0.754084796885055,0.450798305730749,0.664781293931714,"DGAT2","84649","DGAT2","NS",0.177321209525588
